,housing_median_age,median_income,median_house_value,log_total_rooms,rooms_per_household,room_per_bedroom,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,age_mid_old,age_new,age_very_old
7982,44.0,3.4408,172900.0,7.6676260915849905,4.867881548974943,4.6355748373101955,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7983,44.0,4.0658,175100.0,7.513709247839705,4.523456790123457,4.56857855361596,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7984,38.0,3.7527,161900.0,7.887959336599945,4.410596026490066,4.255591054313099,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7985,26.0,2.5068,156300.0,8.796036315200814,4.2406931964056485,3.97294046903187,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
7986,10.0,2.9886,175000.0,7.417580402414544,3.3752535496957403,3.2755905511811023,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
7987,39.0,3.07,173000.0,7.717796211013582,4.28,4.271863117870723,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7988,38.0,3.6897,169800.0,8.187855443695623,4.322115384615385,4.17169373549884,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7989,43.0,3.6719,161300.0,7.920446505142607,4.482084690553746,4.266666666666667,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7990,39.0,2.375,160800.0,7.98139158158007,4.55607476635514,3.9959016393442623,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7991,40.0,2.3804,158000.0,7.171656822768514,3.8720238095238093,3.804093567251462,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7992,37.0,4.2062,195400.0,7.247792581767846,5.441860465116279,5.463035019455253,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7993,30.0,2.7268,218100.0,8.311889558230359,4.1969072164948455,3.815370196813496,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
7994,36.0,4.1439,212600.0,7.269616749608169,6.132478632478633,5.763052208835341,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7995,36.0,4.0781,217300.0,7.307872780763706,5.605263157894737,5.756756756756757,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7996,32.0,2.4659,209000.0,7.875119281040293,5.356415478615071,4.704830053667263,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7997,36.0,4.0714,215600.0,7.889459149404524,5.581589958158996,5.6405919661733614,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7998,36.0,4.0815,216200.0,7.590852123688581,5.837758112094395,5.837758112094395,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7999,37.0,5.1805,201600.0,7.723120092266331,5.469733656174334,5.315294117647059,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8000,36.0,4.6019,208400.0,7.65491704784832,5.235732009925559,5.072115384615385,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8001,36.0,3.55,212800.0,7.542213463193403,4.654320987654321,4.820971867007673,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8002,36.0,4.8571,203300.0,7.4815557019095165,5.327327327327327,5.097701149425287,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8003,36.0,5.0106,210800.0,7.440733707389261,5.529220779220779,5.24,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8004,28.0,5.2639,242000.0,7.946617563244473,6.023454157782516,6.01063829787234,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8005,36.0,5.9493,228000.0,7.295735072749282,5.7315175097276265,5.822134387351778,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8006,36.0,4.6429,223700.0,6.863803391452954,6.089171974522293,6.012578616352202,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8007,36.0,4.125,219500.0,6.78897174299217,5.649681528662421,5.441717791411043,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8008,36.0,4.8393,216300.0,7.791109510610028,6.248062015503876,6.215938303341902,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8009,36.0,4.9904,221700.0,7.919719760924575,6.004366812227074,5.646817248459959,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8010,34.0,4.8516,213600.0,7.6577552711348655,5.343434343434343,4.955503512880562,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8011,37.0,4.3661,219900.0,7.85748078694253,5.372141372141372,5.704194260485651,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8012,37.0,4.6908,218200.0,7.77779262633883,5.979949874686716,5.833740831295843,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8013,35.0,5.296,226200.0,7.490529402060711,6.806083650190114,6.654275092936803,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8014,36.0,4.7222,225800.0,7.557994958530806,6.003134796238244,6.060126582278481,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8015,37.0,4.0603,225200.0,7.630461261783627,6.164670658682635,5.899713467048711,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8016,36.0,5.5767,218100.0,7.454141078146678,5.993055555555555,6.013937282229965,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8017,36.0,4.5417,219600.0,7.351158226430694,6.203187250996016,5.766666666666667,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8018,36.0,5.1836,219700.0,7.8528278122817445,5.926267281105991,6.109263657957245,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8019,36.0,3.7813,209100.0,6.53813982376767,6.634615384615385,6.330275229357798,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8020,37.0,4.8594,220300.0,7.370860166536716,6.481632653061224,5.838235294117647,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8021,36.0,5.5581,218300.0,7.471363088187097,6.118466898954704,5.912457912457913,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8022,37.0,4.4423,216000.0,7.670428522190693,5.684350132625995,5.609947643979058,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8023,37.0,5.0719,220000.0,7.903596289614301,5.684873949579832,5.857142857142857,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8024,36.0,4.625,217400.0,6.980075940561763,5.479591836734694,5.712765957446808,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8025,36.0,4.875,218900.0,7.329093736246592,5.4784172661870505,5.7908745247148286,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8026,36.0,4.2703,220900.0,7.487173694213739,5.966555183946488,5.887788778877888,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8027,44.0,4.3594,221300.0,7.44600149832412,5.843003412969283,5.452229299363057,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8028,37.0,4.1094,215800.0,7.1252830915107115,5.830985915492958,5.619909502262443,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8029,36.0,4.8438,226300.0,7.288927694521257,5.626923076923077,5.692607003891051,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8030,35.0,3.5465,213200.0,8.009363076630045,4.482861400894188,4.462908011869437,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8031,46.0,4.2841,312400.0,7.799753318287247,6.521390374331551,5.685314685314685,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8032,44.0,4.2917,314700.0,7.444833273892193,4.97093023255814,5.135135135135135,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8033,43.0,3.2024,339400.0,7.653494909661253,4.911421911421911,4.7995444191343966,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8034,48.0,6.3364,307400.0,7.547501682814967,6.467576791808874,6.445578231292517,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8035,45.0,4.575,336000.0,7.554334823725748,5.578947368421052,5.285318559556787,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8036,44.0,4.4286,254900.0,8.020927718981577,5.013179571663921,4.915993537964459,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8037,36.0,4.933,228900.0,8.00736706798333,6.373673036093418,6.202479338842975,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8038,29.0,7.6526,481300.0,7.803435056952168,7.01432664756447,6.915254237288136,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8039,36.0,4.8013,224100.0,8.002359546252707,6.010060362173038,6.083503054989817,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8040,37.0,3.75,221300.0,7.319202458767849,6.257261410788382,5.984126984126984,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8041,36.0,4.1538,218800.0,7.801800401908973,5.764150943396227,5.657407407407407,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8042,36.0,3.6447,211000.0,7.207118856207756,6.099547511312217,5.760683760683761,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8043,36.0,3.8646,214600.0,7.94873845481361,4.975395430579965,4.940663176265271,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8044,36.0,5.0719,219500.0,7.7057128238944275,6.3247863247863245,6.049046321525886,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8045,37.0,4.2218,200500.0,8.220133957151859,5.351585014409222,5.245762711864407,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8046,45.0,3.4605,186600.0,7.335633981927201,4.576119402985075,4.6314199395770395,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8047,29.0,2.726,208700.0,8.458928283284262,3.707547169811321,3.43731778425656,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8048,45.0,5.0787,219200.0,7.5251007461258,5.790625,5.649390243902439,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8049,45.0,4.1023,217300.0,7.61085279039525,5.95575221238938,5.56198347107438,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8050,40.0,3.975,213800.0,7.862497197230545,4.645796064400716,4.462199312714777,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8051,35.0,2.9798,315600.0,7.255591274253665,4.86254295532646,4.812925170068027,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8052,44.0,4.1771,219100.0,7.912789220690681,4.920720720720721,4.7331022530329285,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8053,24.0,2.25,192000.0,7.113956109566034,4.498168498168498,3.8375,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8054,30.0,0.7007,134400.0,7.8434564043761155,3.64,3.5536959553695957,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8055,44.0,3.8819,143200.0,7.544861068658458,4.395348837209302,4.064516129032258,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8056,30.0,2.2417,151900.0,8.170185652879642,3.420135527589545,3.3298774740810555,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8057,49.0,3.8026,149700.0,6.97914527506881,3.9448529411764706,4.126923076923077,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8058,45.0,3.2798,150300.0,7.0630481633881725,4.066202090592334,3.8642384105960264,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8059,33.0,2.3041,149100.0,7.846980982138788,3.652857142857143,3.4979480164158687,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8060,46.0,2.4844,158200.0,7.5256399750415355,4.321678321678322,4.012987012987013,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8061,35.0,2.7813,159200.0,8.133293861222633,5.07451564828614,4.370988446726573,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8062,35.0,7.2096,490300.0,8.226305988015508,6.409948542024014,6.096247960848287,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8063,43.0,6.4468,444200.0,7.879291485082271,5.948198198198198,6.425790754257908,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8064,42.0,4.9,406300.0,7.480992162869525,5.929765886287625,4.925,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8065,45.0,4.8693,277700.0,7.500529485395295,5.986754966887418,5.73968253968254,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8066,46.0,4.3125,290500.0,7.217443431696533,6.135135135135135,6.364485981308412,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8067,44.0,5.0052,321800.0,7.311886164077165,5.463503649635037,5.404332129963899,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8068,45.0,4.2411,371700.0,7.336936913707618,5.561594202898551,5.602189781021898,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8069,39.0,3.3125,425500.0,8.195057690895077,5.589506172839506,4.861744966442953,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8070,43.0,3.835,418600.0,7.848543482456679,4.769087523277467,4.707720588235294,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8071,50.0,5.5106,252200.0,8.185350223178686,5.509984639016897,5.176046176046176,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8072,52.0,4.1354,268200.0,7.8399193600125825,5.202868852459017,5.1086519114688125,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8073,52.0,4.1301,268400.0,7.851661177889265,5.696230598669623,5.3078512396694215,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8074,52.0,3.7895,254000.0,7.870547844507712,5.95,5.546610169491525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8075,43.0,4.25,207500.0,5.652489180268651,4.176470588235294,4.369230769230769,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8076,30.0,3.5871,347100.0,7.717351272185329,4.098540145985401,4.068840579710145,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8077,19.0,3.5521,290000.0,7.9909154630913255,3.453801169590643,3.299441340782123,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8078,21.0,4.6042,272200.0,7.719573989259581,5.359523809523809,4.980088495575221,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8079,43.0,5.2606,198900.0,7.472500744737558,5.634615384615385,5.066282420749279,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8080,11.0,4.6364,156300.0,6.771935555839602,3.9457013574660635,4.295566502463054,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8081,21.0,4.4559,198500.0,7.515344571180436,4.778645833333333,4.297423887587822,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8082,43.0,4.95,194000.0,8.01102337918644,5.695652173913044,5.2491289198606275,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8083,34.0,2.4286,204800.0,7.940227765145702,3.7728494623655915,3.6549479166666665,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8084,23.0,2.5833,181300.0,6.86171134048073,2.557640750670241,2.4461538461538463,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8085,45.0,3.4808,206900.0,6.851184927493743,4.891191709844559,5.303370786516854,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8086,46.0,4.6458,212100.0,7.236339342754344,5.759336099585062,5.464566929133858,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8087,47.0,5.3096,209900.0,7.761319180947987,5.588095238095238,5.37070938215103,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8088,34.0,2.8438,139300.0,7.450079569807499,4.620967741935484,4.319095477386934,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8089,43.0,3.3214,162200.0,6.80903930604298,4.436274509803922,4.547738693467337,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8090,40.0,3.0882,160700.0,7.504391559161238,4.394673123486683,4.240654205607477,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8091,33.0,3.5054,146800.0,7.153833801578843,3.99375,4.109324758842444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8092,30.0,3.6086,146300.0,7.427144133408616,3.9160839160839163,3.582089552238806,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8093,45.0,4.9562,165700.0,6.1224928095143865,5.112359550561798,4.945652173913044,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8094,43.0,4.3424,162500.0,6.913737350659685,5.261780104712042,5.050251256281407,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8095,17.0,1.9311,138100.0,8.586346050104554,4.231437598736177,4.021771771771772,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8096,45.0,3.6923,159700.0,7.434847875211999,5.084084084084084,5.023738872403561,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8097,45.0,3.8586,157900.0,7.504942068396171,4.680412371134021,4.562814070351759,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8098,38.0,3.3988,147800.0,7.304515946460155,4.558282208588957,4.139275766016713,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8099,41.0,3.7885,156900.0,6.588926477533519,3.9672131147540983,4.373493975903615,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8100,45.0,2.7308,139000.0,7.057036981697891,4.312267657992565,4.233576642335766,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8101,41.0,3.2778,150800.0,7.132497551660044,4.5,4.483870967741935,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8102,36.0,3.7708,157100.0,7.1592919047975645,3.8130563798219583,3.7031700288184437,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8103,33.0,3.875,165100.0,7.59337419312129,4.509090909090909,4.159329140461216,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8104,28.0,2.3,137500.0,8.009363076630045,5.046979865771812,4.782193958664547,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8105,39.0,2.3605,141800.0,7.377133712833954,4.005012531328321,3.489082969432314,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8106,32.0,2.1397,145300.0,7.611347717403621,3.5943060498220643,3.2952691680261013,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8107,44.0,4.25,143100.0,7.23561914106675,4.5927152317880795,4.953571428571428,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8108,38.0,1.9848,160400.0,7.606387389772652,3.8285714285714287,3.3781512605042017,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8109,29.0,1.8109,137500.0,8.159946655578548,3.805223068552775,3.190693430656934,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8110,47.0,2.9514,185200.0,6.643789733147672,3.933333333333333,3.933333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8111,48.0,2.7183,190400.0,7.652545692693921,3.9053803339517623,3.5557432432432434,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8112,47.0,3.0135,192700.0,7.843848638152472,4.206270627062707,4.0718849840255595,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8113,52.0,2.8988,194900.0,7.488293515159428,4.153488372093023,4.013483146067416,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8114,41.0,2.9943,190600.0,7.661997558901893,3.828828828828829,3.595600676818951,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8115,42.0,2.5012,197500.0,8.429017500512511,4.183729433272394,3.993891797556719,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8116,45.0,3.9792,210200.0,7.806696372521179,5.457777777777777,4.961616161616162,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8117,52.0,4.0074,200800.0,6.917705609835305,4.367965367965368,4.671296296296297,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8118,42.0,2.0579,132700.0,7.741533589281828,4.101604278074866,3.7053140096618358,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8119,36.0,2.1985,141800.0,7.752335163302292,3.5403348554033487,3.190672153635117,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8120,42.0,1.6384,128000.0,7.360103972989152,3.7673860911270984,3.6114942528735634,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8121,41.0,1.7938,142600.0,7.656810091480378,3.996219281663516,3.454248366013072,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8122,43.0,1.6792,130600.0,7.508787170634276,3.255357142857143,3.0383333333333336,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8123,30.0,1.7689,117600.0,7.913886714856082,3.9565846599131693,3.6068601583113455,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8124,36.0,1.55,100000.0,6.855408798609928,3.1495016611295683,3.128712871287129,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8125,43.0,3.5,216700.0,7.701200180857446,5.287081339712919,4.712153518123667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8126,27.0,1.75,154200.0,6.156978985585555,4.90625,3.5681818181818183,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8127,9.0,5.1806,175000.0,8.178919332848396,4.41635687732342,4.268263473053892,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8128,25.0,3.233,199100.0,8.605936401250625,4.633587786259542,4.318577075098815,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8129,26.0,3.5313,187500.0,7.371489295214277,4.341530054644808,4.181578947368421,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8130,15.0,3.0513,148100.0,7.786551806428712,4.756916996047431,4.086587436332767,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8131,45.0,5.0424,225900.0,7.365180126021013,5.540350877192982,5.679856115107913,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8132,45.0,4.8917,222800.0,7.45876269238096,5.918088737201365,5.238670694864048,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8133,43.0,4.1375,226000.0,7.3427791893318455,5.181208053691275,5.398601398601398,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8134,42.0,3.2794,224500.0,7.309212365692763,5.591760299625468,5.389891696750903,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8135,44.0,5.5449,232200.0,7.3901814282264295,5.700704225352113,5.7821428571428575,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8136,44.0,4.3056,228600.0,7.487733761436444,6.134020618556701,5.814332247557004,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8137,45.0,5.5196,227600.0,8.035278911144667,5.444444444444445,5.378048780487805,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8138,36.0,4.875,222500.0,7.25063551189868,5.609561752988048,5.632,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8139,36.0,5.1171,225300.0,7.288244401020124,6.6454545454545455,6.274678111587983,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8140,36.0,3.8162,221900.0,7.600902459542082,5.274406332453826,5.125641025641026,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8141,36.0,4.6875,218200.0,7.463363045520021,5.108504398826979,5.123529411764705,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8142,37.0,4.4196,223100.0,7.1308988302963465,6.608465608465608,6.183168316831683,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8143,36.0,4.918,225200.0,7.507141079727608,6.169491525423729,5.814696485623003,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8144,36.0,5.9265,227300.0,7.913886714856082,6.199546485260771,6.102678571428571,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8145,36.0,4.8462,225700.0,7.792761720816526,5.752969121140143,5.766666666666667,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8146,36.0,5.2713,244400.0,7.565793282428515,5.884146341463414,5.451977401129944,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8147,36.0,5.3735,234400.0,7.601402334583733,5.681818181818182,5.830903790087463,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8148,20.0,7.6084,402500.0,8.74766979009724,7.202517162471396,6.718249733191035,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8149,36.0,5.2299,239800.0,7.705262474866325,5.603535353535354,5.646310432569974,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8150,36.0,7.1937,254400.0,7.538494999413465,5.7784615384615385,5.814241486068111,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8151,36.0,3.7031,245300.0,7.013915474810528,6.27683615819209,6.038043478260869,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8152,36.0,5.1993,246000.0,6.75343791859778,5.219512195121951,5.863013698630137,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8153,36.0,3.9722,235600.0,7.133295954896068,5.850467289719626,5.990430622009569,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8154,37.0,4.3203,232800.0,7.59488438721652,5.565826330532213,5.726224783861672,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8155,36.0,5.2155,254800.0,7.5740450053721995,5.791666666666667,5.624277456647399,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8156,37.0,4.375,218200.0,7.471363088187097,5.24179104477612,5.089855072463768,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8157,36.0,4.6087,224600.0,7.850103545175582,5.790067720090294,5.600436681222708,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8158,37.0,4.2143,228500.0,7.4949862339505335,5.288235294117647,5.43202416918429,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8159,37.0,4.7845,231400.0,6.921658184151129,5.53551912568306,5.090452261306533,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8160,37.0,4.325,223900.0,7.113956109566034,5.074380165289257,5.181434599156118,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8161,37.0,5.1795,225400.0,7.333676395657684,5.406360424028269,5.275862068965517,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8162,36.0,3.7321,223700.0,6.501289670540389,5.9375,5.833333333333333,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8163,34.0,5.395,241900.0,7.55171221535131,5.45272206303725,5.548104956268221,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8164,36.0,4.6473,227100.0,7.4673710669175595,5.482758620689655,5.431677018633541,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8165,36.0,4.3438,233600.0,6.934397209928558,5.829545454545454,5.637362637362638,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8166,36.0,4.4312,226000.0,7.311218384419629,5.645283018867924,5.520295202952029,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8167,41.0,4.0893,223000.0,7.31986492980897,4.805732484076433,4.643076923076923,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8168,44.0,3.1042,219800.0,7.54274354536855,5.06989247311828,4.726817042606516,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8169,36.0,5.0447,249200.0,7.4815557019095165,5.953020134228188,5.933110367892977,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8170,36.0,4.6875,250700.0,7.418180822726788,5.663265306122449,5.721649484536083,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
